Date,EURUSD,US3M,EUR3M,EUR3M fwd,EURIBOR
7/24/2006,1.2635,5.49,3.126,74.88,3.126
7/25/2006,1.2577,5.49,3.134,74.94,3.134
7/26/2006,1.2718,5.5,3.141,76.55,3.141
7/27/2006,1.2698,5.485,3.146,74.58,3.146
7/28/2006,1.2759,5.48875,3.149,74.2,3.149
7/31/2006,1.2767,5.46563,3.161,74.25,3.161
8/1/2006,1.2826,5.4675,3.17,74.7,3.17
8/2/2006,1.2787,5.47188,3.178,76.05,3.178
8/3/2006,1.2803,5.48,3.185,74.15,3.185
8/4/2006,1.2874,5.49938,3.201,72.55,3.201
8/7/2006,1.2843,5.44,3.204,72.35,3.204
8/8/2006,1.2833,5.44594,3.207,72.68,3.207
8/9/2006,1.2861,5.40375,3.21,72.5,3.21
8/10/2006,1.2794,5.40188,3.215,70.35,3.215
8/11/2006,1.2721,5.405,3.217,70.38,3.217
8/14/2006,1.2714,5.41625,3.219,70.35,3.219
8/15/2006,1.2784,5.42625,3.22,70.35,3.22
8/16/2006,1.2839,5.41,3.227,71.27,3.227
8/17/2006,1.2828,5.3925,3.234,69.63,3.234
8/18/2006,1.2824,5.39938,3.236,69.65,3.236
8/21/2006,1.2892,5.39813,3.244,70.54,3.244
8/22/2006,1.2803,5.4,3.249,69.45,3.249
8/23/2006,1.2787,5.4,3.253,70.83,3.253
8/24/2006,1.2765,5.4,3.254,69,3.254
8/25/2006,1.2752,5.4,3.255,68.95,3.255
8/28/2006,1.278,5.4,3.254,68.95,3.254
8/29/2006,1.2824,5.4,3.257,68.73,3.257
8/30/2006,1.2833,5.4,3.256,68.5,3.256
8/31/2006,1.2813,5.3975,3.264,67.52,3.264
9/1/2006,1.2834,5.39063,3.267,67.6,3.267
9/4/2006,1.2873,5.39,3.271,67.49,3.271
9/5/2006,1.2816,5.39,3.275,67.2,3.275
9/6/2006,1.2805,5.39,3.289,66.98,3.289
9/7/2006,1.2731,5.39,3.294,66.27,3.294
9/8/2006,1.2673,5.39,3.301,65.93,3.301
9/11/2006,1.2702,5.39,3.305,65.73,3.305
9/12/2006,1.2688,5.39,3.315,65.45,3.315
9/13/2006,1.2689,5.39,3.321,65.3,3.321
9/14/2006,1.2725,5.39,3.333,65.08,3.333
9/15/2006,1.2665,5.39,3.335,64.75,3.335
9/18/2006,1.2704,5.39,3.34,64.6,3.34
9/19/2006,1.2678,5.39,3.349,64.05,3.349
9/20/2006,1.2686,5.38688,3.352,63.88,3.352
9/21/2006,1.278,5.38875,3.372,65.36,3.372
9/22/2006,1.2784,5.37063,3.376,63.95,3.376
9/25/2006,1.2746,5.36781,3.374,63.08,3.374
9/26/2006,1.2691,5.36375,3.368,62.53,3.368
9/27/2006,1.27,5.36688,3.376,62.4,3.376
9/28/2006,1.2703,5.37163,3.413,62.4,3.413
9/29/2006,1.2674,5.37,3.417,61.9,3.417
10/2/2006,1.2738,5.37,3.424,62.18,3.424
10/3/2006,1.2732,5.37,3.435,61.52,3.435
10/4/2006,1.2715,5.37,3.453,62.35,3.453
10/5/2006,1.2694,5.36813,3.464,60.5,3.464
10/6/2006,1.2601,5.37,3.464,59.45,3.464
10/9/2006,1.2594,5.37,3.47,59.28,3.47
10/10/2006,1.2537,5.37188,3.479,59.7,3.479
10/11/2006,1.2514,5.37344,3.487,61.2,3.487
10/12/2006,1.2555,5.37375,3.494,59.35,3.494
10/13/2006,1.2513,5.37375,3.499,58.95,3.499
10/16/2006,1.2533,5.37438,3.502,58.95,3.502
10/17/2006,1.2545,5.37438,3.503,58.8,3.503
10/18/2006,1.2533,5.37375,3.511,59.95,3.511
10/19/2006,1.2625,5.37375,3.519,58.75,3.519
10/20/2006,1.2618,5.37563,3.521,58.7,3.521
10/23/2006,1.2552,5.37688,3.526,58.4,3.526
10/24/2006,1.2558,5.38,3.528,58.2,3.528
10/25/2006,1.2601,5.38,3.538,59.4,3.538
10/26/2006,1.2693,5.37625,3.548,57.9,3.548
10/27/2006,1.2741,5.37563,3.554,58.1,3.554
10/30/2006,1.2725,5.37125,3.561,58,3.561
10/31/2006,1.2762,5.37063,3.564,58.4,3.564
11/1/2006,1.2757,5.37,3.563,59.15,3.563
11/2/2006,1.2779,5.36813,3.566,57.7,3.566
11/3/2006,1.2718,5.37,3.566,57.65,3.566
11/6/2006,1.2724,5.37531,3.569,57.7,3.569
11/7/2006,1.2777,5.37535,3.575,57.55,3.575
11/8/2006,1.2757,5.37442,3.577,58.66,3.577
11/9/2006,1.2829,5.37625,3.584,57.45,3.584
11/10/2006,1.284,5.37438,3.585,57.48,3.585
11/13/2006,1.2805,5.37375,3.587,57.35,3.587
11/14/2006,1.2811,5.375,3.593,57.23,3.593
11/15/2006,1.2828,5.37313,3.595,58.75,3.595
11/16/2006,1.2796,5.375,3.598,56.6,3.598
11/17/2006,1.2828,5.375,3.604,56.8,3.604
11/20/2006,1.2816,5.37063,3.603,56.7,3.603
11/21/2006,1.2845,5.37,3.604,57.6,3.604
11/22/2006,1.2944,5.37,3.613,57.85,3.613
11/23/2006,1.2945,5.37,3.618,56.5,3.618
11/24/2006,1.3094,5.37,3.624,56.85,3.624
11/27/2006,1.3134,5.37,3.625,56.45,3.625
11/28/2006,1.3199,5.37,3.626,56.05,3.626
11/29/2006,1.3155,5.36938,3.627,55.9,3.627
11/30/2006,1.3242,5.37,3.636,56.45,3.636
12/1/2006,1.3337,5.36563,3.638,56,3.638
12/4/2006,1.3343,5.3525,3.639,55.75,3.639
12/5/2006,1.3316,5.35,3.643,55.35,3.643
12/6/2006,1.3287,5.35,3.653,55.25,3.653
12/7/2006,1.3287,5.35313,3.662,55.48,3.662
12/8/2006,1.3202,5.35563,3.669,54.25,3.669
12/11/2006,1.3237,5.36,3.673,54.55,3.673
12/12/2006,1.3285,5.36,3.674,54.95,3.674
12/13/2006,1.3214,5.36,3.674,54.58,3.674
12/14/2006,1.3143,5.36063,3.679,54.9,3.679
12/15/2006,1.308,5.365,3.686,53.9,3.686
12/18/2006,1.3098,5.365,3.699,53.65,3.699
12/19/2006,1.3197,5.365,3.704,53.8,3.704
12/20/2006,1.3173,5.365,3.707,53.6,3.707
12/21/2006,1.3176,5.36563,3.714,53.3,3.714
12/22/2006,1.3128,5.3625,3.716,52.9,3.716
12/25/2006,1.3121,5.3625,3.716,52.85,3.716
12/26/2006,1.3097,5.3625,3.716,52.8,3.716
12/27/2006,1.3114,5.36375,3.722,53.33,3.722
12/28/2006,1.315,5.36,3.723,52.8,3.723
12/29/2006,1.3197,5.36,3.725,52.95,3.725
1/1/2007,1.3201,5.36,3.725,53.03,3.725
1/2/2007,1.3273,5.36,3.725,53.25,3.725
1/3/2007,1.3169,5.36,3.726,52.8,3.726
1/4/2007,1.3084,5.36,3.734,53.34,3.734
1/5/2007,1.3002,5.36,3.735,52.4,3.735
1/8/2007,1.3024,5.36,3.738,51.55,3.738
1/9/2007,1.3,5.36,3.742,51.45,3.742
1/10/2007,1.2938,5.36,3.745,51,3.745
1/11/2007,1.2893,5.36,3.757,51.15,3.757
1/12/2007,1.2923,5.36,3.745,51.3,3.745
1/15/2007,1.2938,5.36025,3.746,51.3,3.746
1/16/2007,1.2918,5.36,3.746,51.15,3.746
1/17/2007,1.2938,5.36,3.747,51.1,3.747
1/18/2007,1.2963,5.36,3.754,51.45,3.754
1/19/2007,1.2957,5.36,3.754,50.85,3.754
1/22/2007,1.2951,5.36,3.755,50.9,3.755
1/23/2007,1.3026,5.36,3.757,51.05,3.757
1/24/2007,1.297,5.36,3.756,50.75,3.756
1/25/2007,1.2931,5.36,3.769,50.85,3.769
1/26/2007,1.2916,5.36,3.772,50.15,3.772
1/29/2007,1.2957,5.36,3.775,49.8,3.775
1/30/2007,1.297,5.36,3.781,50.43,3.781
1/31/2007,1.3032,5.36,3.782,50.1,3.782
2/1/2007,1.3022,5.36,3.785,50.9,3.785
2/2/2007,1.2961,5.36,3.788,50.25,3.788
2/5/2007,1.2929,5.36,3.78,49.4,3.78
2/6/2007,1.2985,5.36,3.784,49.6,3.784
2/7/2007,1.3012,5.36,3.786,49.44,3.786
2/8/2007,1.3042,5.36,3.803,50.15,3.803
2/9/2007,1.3008,5.36,3.806,49.43,3.806
2/12/2007,1.2966,5.36,3.809,48.52,3.809
2/13/2007,1.3039,5.36,3.814,48.91,3.814
2/14/2007,1.3131,5.36,3.815,48.98,3.815
2/15/2007,1.3141,5.36,3.825,49.3,3.825
2/16/2007,1.3138,5.36,3.826,49.12,3.826
2/19/2007,1.3156,5.36,3.831,48.52,3.831
2/20/2007,1.3138,5.36,3.833,48.46,3.833
2/21/2007,1.3139,5.36,3.835,48.4,3.835
2/22/2007,1.3126,5.36,3.843,49.62,3.843
2/23/2007,1.3166,5.36,3.846,49.18,3.846
2/26/2007,1.3188,5.36,3.853,49.82,3.853
2/27/2007,1.3242,5.36,3.854,49.67,3.854
2/28/2007,1.3229,5.34813,3.848,50.45,3.848
3/1/2007,1.3186,5.3475,3.856,48.78,3.856
3/2/2007,1.3192,5.34625,3.859,48.61,3.859
3/5/2007,1.309,5.33,3.86,48,3.86
3/6/2007,1.3128,5.34,3.866,48.27,3.866
3/7/2007,1.3177,5.34,3.868,49.29,3.868
3/8/2007,1.3133,5.34,3.878,47.74,3.878
3/9/2007,1.3116,5.34,3.885,47.91,3.885
3/12/2007,1.3189,5.355,3.889,48.1,3.889
3/13/2007,1.3197,5.35488,3.889,48.08,3.889
3/14/2007,1.3223,5.35,3.893,49.14,3.893
3/15/2007,1.3238,5.35,3.896,47.92,3.896
3/16/2007,1.3318,5.35,3.896,48.3,3.896
3/19/2007,1.3302,5.35,3.892,48.29,3.892
3/20/2007,1.3318,5.35,3.895,48.35,3.895
3/21/2007,1.3386,5.35,3.897,49.05,3.897
3/22/2007,1.3331,5.34631,3.902,47.94,3.902
3/23/2007,1.3283,5.34788,3.904,48.16,3.904
3/26/2007,1.333,5.35,3.906,48.1,3.906
3/27/2007,1.3352,5.35,3.909,47.96,3.909
3/28/2007,1.3313,5.35,3.914,47.27,3.914
3/29/2007,1.3331,5.34938,3.922,46.92,3.922
3/30/2007,1.3354,5.35,3.924,46.95,3.924
4/2/2007,1.3366,5.35,3.927,47.25,3.927
4/3/2007,1.333,5.35,3.936,46.56,3.936
4/4/2007,1.3368,5.35,3.944,46.36,3.944
4/5/2007,1.3429,5.35,3.946,46.43,3.946
4/6/2007,1.3379,5.35,3.946,46.35,3.946
4/9/2007,1.3354,5.35,3.946,46.3,3.946
4/10/2007,1.344,5.355,3.955,46.45,3.955
4/11/2007,1.3431,5.355,3.958,46.2,3.958
4/12/2007,1.3482,5.35563,3.968,46.23,3.968
4/13/2007,1.3527,5.35688,3.97,46.29,3.97
4/16/2007,1.3535,5.35875,3.975,46.23,3.975
4/17/2007,1.3567,5.35988,3.978,46.25,3.978
4/18/2007,1.3609,5.35813,3.979,46.07,3.979
4/19/2007,1.3613,5.355,3.985,45.94,3.985
4/20/2007,1.359,5.355,3.988,45.7,3.988
4/23/2007,1.3577,5.355,3.992,45.54,3.992
4/24/2007,1.364,5.355,3.995,45.59,3.995
4/25/2007,1.3638,5.355,3.999,45.59,3.999
4/26/2007,1.3601,5.355,4.005,45.53,4.005
4/27/2007,1.3652,5.35625,4.013,45.59,4.013
4/30/2007,1.3648,5.355,4.017,45.55,4.017
5/1/2007,1.3604,5.355,4.017,45.35,4.017
5/2/2007,1.3592,5.355,4.023,46.15,4.023
5/3/2007,1.3549,5.35563,4.034,44.89,4.034
5/4/2007,1.3591,5.35656,4.036,44.87,4.036
5/7/2007,1.3601,5.35656,4.038,44.63,4.038
5/8/2007,1.3543,5.35688,4.043,44.52,4.043
5/9/2007,1.3528,5.35813,4.046,45.3,4.046
5/10/2007,1.3485,5.36,4.055,43.72,4.055
5/11/2007,1.3524,5.36,4.061,43.85,4.061
5/14/2007,1.3546,5.36,4.063,43.95,4.063
5/15/2007,1.3591,5.36,4.066,43.86,4.066
5/16/2007,1.3515,5.36,4.067,44.4,4.067
5/17/2007,1.3494,5.36,4.073,43.15,4.073
5/18/2007,1.3509,5.36,4.077,43.05,4.077
5/21/2007,1.3469,5.36,4.078,42.77,4.078
5/22/2007,1.3448,5.36,4.08,42.72,4.08
5/23/2007,1.3459,5.36,4.086,43.61,4.086
5/24/2007,1.3429,5.36,4.095,42.15,4.095
5/25/2007,1.3442,5.36,4.098,42.25,4.098
5/28/2007,1.3452,5.36,4.107,42,4.107
5/29/2007,1.3448,5.36,4.109,42.15,4.109
5/30/2007,1.3429,5.36,4.113,43.22,4.113
5/31/2007,1.3453,5.36,4.122,41.84,4.122
6/1/2007,1.3449,5.36,4.124,41.97,4.124
6/4/2007,1.349,5.36,4.125,42.25,4.125
6/5/2007,1.3524,5.36,4.126,41.88,4.126
6/6/2007,1.3504,5.36,4.126,42.75,4.126
6/7/2007,1.3433,5.36,4.135,41.22,4.135
6/8/2007,1.3373,5.36,4.138,40.95,4.138
6/11/2007,1.3357,5.36,4.14,40.8,4.14
6/12/2007,1.3302,5.36,4.142,41.35,4.142
6/13/2007,1.3311,5.36,4.145,41.42,4.145
6/14/2007,1.3312,5.36,4.147,40.7,4.147
6/15/2007,1.3388,5.36,4.148,40.8,4.148
6/18/2007,1.3414,5.36,4.148,40.76,4.148
6/19/2007,1.3427,5.36,4.153,40.67,4.153
6/20/2007,1.3404,5.36,4.155,41.38,4.155
6/21/2007,1.3389,5.36,4.159,40.3,4.159
6/22/2007,1.347,5.36,4.16,40.51,4.16
6/25/2007,1.3463,5.36,4.159,40.38,4.159
6/26/2007,1.3455,5.36,4.162,40.34,4.162
6/27/2007,1.3453,5.36,4.164,40,4.164
6/28/2007,1.3449,5.36,4.172,40.48,4.172
6/29/2007,1.3541,5.36,4.175,40.72,4.175
7/2/2007,1.3623,5.36,4.176,40.65,4.176
7/3/2007,1.3609,5.36,4.182,40.56,4.182
7/4/2007,1.3613,5.36,4.183,41.62,4.183
7/5/2007,1.3599,5.36,4.19,40.04,4.19
7/6/2007,1.3627,5.36,4.196,40.04,4.196
7/9/2007,1.3626,5.36,4.197,40,4.197
7/10/2007,1.3747,5.36,4.197,40.02,4.197
7/11/2007,1.3745,5.36,4.201,35.89,4.201
7/12/2007,1.3789,5.36,4.209,39.94,4.209
7/13/2007,1.3782,5.36,4.214,39.75,4.214
7/16/2007,1.3772,5.36,4.215,39.65,4.215
7/17/2007,1.3781,5.36,4.215,39.55,4.215
7/18/2007,1.3803,5.36,4.221,40.15,4.221
7/19/2007,1.3804,5.36,4.226,39.05,4.226
7/20/2007,1.3827,5.36,4.228,39.06,4.228
7/23/2007,1.3807,5.36,4.229,38.78,4.229
7/24/2007,1.3823,5.36,4.235,38.7,4.235
7/25/2007,1.3722,5.36,4.239,39.11,4.239
7/26/2007,1.3747,5.36,4.245,37.85,4.245
7/27/2007,1.3636,5.3575,4.246,37.27,4.246
7/30/2007,1.3697,5.35625,4.252,37.45,4.252
7/31/2007,1.3684,5.35866,4.26,37.62,4.26
8/1/2007,1.3667,5.35953,4.264,38.01,4.264
8/2/2007,1.3703,5.36,4.281,36.66,4.281
8/3/2007,1.3773,5.36,4.296,36.33,4.296
8/6/2007,1.3793,5.35625,4.309,35.35,4.309
8/7/2007,1.3736,5.36,4.328,35.72,4.328
8/8/2007,1.3798,5.38,4.352,38.3,4.352
8/9/2007,1.3678,5.5,4.399,36.24,4.399
8/10/2007,1.3693,5.575,4.451,36.19,4.451
8/13/2007,1.3613,5.5575,4.506,35.97,4.506
8/14/2007,1.3533,5.53,4.519,35.32,4.519
8/15/2007,1.3442,5.52,4.525,34.09,4.525
8/16/2007,1.3426,5.51,4.574,30.7,4.574
8/17/2007,1.3475,5.5,4.645,30.29,4.645
8/20/2007,1.3474,5.495,4.656,30.25,4.656
8/21/2007,1.3466,5.49438,4.664,28.15,4.664
8/22/2007,1.3543,5.49875,4.676,26.31,4.676
8/23/2007,1.3565,5.505,4.711,29.21,4.711
8/24/2007,1.3675,5.50563,4.721,30.54,4.721
8/27/2007,1.3647,5.50563,4.728,30.59,4.728
8/28/2007,1.3603,5.51,4.717,31.35,4.717
8/29/2007,1.3677,5.54125,4.722,34.53,4.722
8/30/2007,1.3625,5.58,4.724,36.43,4.724
8/31/2007,1.363,5.62125,4.735,38.7,4.735
9/3/2007,1.3624,5.66875,4.741,45.25,4.741
9/4/2007,1.3605,5.69813,4.745,40.9,4.745
9/5/2007,1.3646,5.72,4.755,38.75,4.755
9/6/2007,1.3691,5.72375,4.755,38.57,4.755
9/7/2007,1.3768,5.725,4.752,33.99,4.752
9/10/2007,1.3802,5.70375,4.748,35.32,4.748
9/11/2007,1.3839,5.70313,4.75,35.62,4.75
9/12/2007,1.3904,5.70313,4.75,37.02,4.75
9/13/2007,1.3885,5.69438,4.73,34.27,4.73
9/14/2007,1.3875,5.64625,4.724,31.84,4.724
9/17/2007,1.3867,5.5975,4.729,31.59,4.729
9/18/2007,1.3984,5.5875,4.731,24.27,4.731
9/19/2007,1.3957,5.2375,4.723,14.5,4.723
9/20/2007,1.4064,5.21,4.726,20.39,4.726
9/21/2007,1.4091,5.2025,4.723,21.31,4.723
9/24/2007,1.4087,5.2,4.723,21.49,4.723
9/25/2007,1.4138,5.2,4.725,23.07,4.725
9/26/2007,1.4128,5.19813,4.726,24.38,4.726
9/27/2007,1.4153,5.23063,4.786,23.15,4.786
9/28/2007,1.4267,5.22875,4.792,23.06,4.792
10/1/2007,1.4231,5.23,4.791,23.99,4.791
10/2/2007,1.4154,5.24,4.795,22.9,4.795
10/3/2007,1.409,5.24375,4.79,23.65,4.79
10/4/2007,1.4138,5.24375,4.785,22,4.785
10/5/2007,1.4136,5.24313,4.775,23,4.775
10/8/2007,1.4048,5.25313,4.767,22.28,4.767
10/9/2007,1.4106,5.24875,4.754,23.46,4.754
10/10/2007,1.4145,5.2475,4.749,24.74,4.749
10/11/2007,1.4196,5.2425,4.732,24.32,4.732
10/12/2007,1.4178,5.22375,4.691,23.23,4.691
10/15/2007,1.4205,5.21438,4.659,23.87,4.659
10/16/2007,1.4173,5.20875,4.655,23.9,4.655
10/17/2007,1.4208,5.19875,4.655,23.81,4.655
10/18/2007,1.4295,5.18,4.653,21.25,4.653
10/19/2007,1.4301,5.15125,4.637,18.92,4.637
10/22/2007,1.4181,5.0925,4.632,17.5,4.632
10/23/2007,1.4263,5.08375,4.63,17.98,4.63
10/24/2007,1.4266,5.065,4.626,15.82,4.626
10/25/2007,1.4324,5.01063,4.613,14.52,4.613
10/26/2007,1.4393,4.98375,4.605,14.7,4.605
10/29/2007,1.4425,4.96,4.606,15.5,4.606
10/30/2007,1.4432,4.91125,4.607,15.55,4.607
10/31/2007,1.4487,4.89375,4.603,14.94,4.603
11/1/2007,1.4425,4.8775,4.598,14.99,4.598
11/2/2007,1.4504,4.865,4.591,14.75,4.591
11/5/2007,1.4469,4.875,4.59,15.64,4.59
11/6/2007,1.4557,4.8975,4.589,15.49,4.589
11/7/2007,1.4637,4.89625,4.589,15.25,4.589
11/8/2007,1.4676,4.88688,4.579,14.19,4.579
11/9/2007,1.4678,4.87938,4.579,13.4,4.579
11/12/2007,1.4531,4.87,4.574,13.42,4.574
11/13/2007,1.4602,4.86875,4.575,13.99,4.575
11/14/2007,1.4651,4.8775,4.576,15.77,4.576
11/15/2007,1.4612,4.905,4.58,17.04,4.58
11/16/2007,1.4662,4.94875,4.584,18.02,4.584
11/19/2007,1.4665,4.98188,4.619,17.72,4.619
11/20/2007,1.4841,5,4.636,18.1,4.636
11/21/2007,1.4858,5.015,4.654,15.4,4.654
11/22/2007,1.4849,5.03,4.677,15.83,4.677
11/23/2007,1.4837,5.04,4.697,15.55,4.697
11/26/2007,1.4872,5.05313,4.713,16.65,4.713
11/27/2007,1.4829,5.06188,4.719,18.47,4.719
11/28/2007,1.4841,5.08125,4.743,19.65,4.743
11/29/2007,1.4744,5.12375,4.776,17.52,4.776
11/30/2007,1.4633,5.13125,4.81,17.54,4.81
12/3/2007,1.4667,5.14063,4.839,16.55,4.839
12/4/2007,1.4758,5.15,4.858,16.14,4.858
12/5/2007,1.461,5.15063,4.871,14.78,4.871
12/6/2007,1.4638,5.14625,4.884,12.95,4.884
12/7/2007,1.4658,5.14063,4.891,13.15,4.891
12/10/2007,1.4712,5.1325,4.902,12.9,4.902
12/11/2007,1.4655,5.11125,4.927,11.94,4.927
12/12/2007,1.4706,5.0575,4.953,8.26,4.953
12/13/2007,1.4633,4.99063,4.948,9.64,4.948
12/14/2007,1.4429,4.96625,4.941,11.54,4.941
12/17/2007,1.44,4.94125,4.949,13.49,4.949
12/18/2007,1.4414,4.92625,4.876,12.9,4.876
12/19/2007,1.4383,4.91,4.812,13.8,4.812
12/20/2007,1.4329,4.88375,4.79,12.65,4.79
12/21/2007,1.4382,4.8575,4.774,12.75,4.774
12/24/2007,1.4395,4.8425,4.765,12.6,4.765
12/25/2007,1.4402,4.8425,4.765,12.75,4.765
12/26/2007,1.4489,4.8425,4.765,12.85,4.765
12/27/2007,1.4626,4.83,4.765,14.15,4.765
12/28/2007,1.4723,4.72875,4.69,11.84,4.69
12/31/2007,1.4589,4.7025,4.684,10.83,4.684
1/1/2008,1.4592,4.7025,4.684,10.2,4.684
1/2/2008,1.4715,4.68063,4.665,7,4.665
1/3/2008,1.475,4.64625,4.644,4.17,4.644
1/4/2008,1.4743,4.62,4.63,0.87,4.63
1/7/2008,1.4696,4.54313,4.616,-1.44,4.616
1/8/2008,1.4707,4.505,4.598,-2.57,4.598
1/9/2008,1.4659,4.4425,4.597,-4.76,4.597
1/10/2008,1.4804,4.37688,4.591,-7.5,4.591
1/11/2008,1.4776,4.2575,4.576,-13.95,4.576
1/14/2008,1.4869,4.055,4.558,-15.47,4.558
1/15/2008,1.4804,3.9975,4.541,-15.42,4.541
1/16/2008,1.4652,3.95125,4.509,-14.85,4.509
1/17/2008,1.4642,3.92625,4.446,-16,4.446
1/18/2008,1.4621,3.89375,4.411,-17.92,4.411
1/21/2008,1.4454,3.8475,4.393,-18.65,4.393
1/22/2008,1.4629,3.7175,4.33,-31.61,4.33
1/23/2008,1.4629,3.33125,4.288,-37.2,4.288
1/24/2008,1.4755,3.24375,4.302,-38.05,4.302
1/25/2008,1.4681,3.30625,4.383,-35.7,4.383
1/28/2008,1.4781,3.25125,4.378,-38.35,4.378
1/29/2008,1.4776,3.24375,4.383,-37,4.383
1/30/2008,1.4862,3.23938,4.381,-40.7,4.381
1/31/2008,1.4861,3.11188,4.374,-43.05,4.374
2/1/2008,1.4802,3.095,4.367,-42.43,4.367
2/4/2008,1.483,3.145,4.368,-40.1,4.368
2/5/2008,1.4647,3.16188,4.372,-41.55,4.372
2/6/2008,1.4632,3.1275,4.359,-43.84,4.359
2/7/2008,1.4485,3.09625,4.353,-43.5,4.353
2/8/2008,1.4504,3.08813,4.331,-42.55,4.331
2/11/2008,1.4519,3.07,4.334,-43.3,4.334
2/12/2008,1.4584,3.0675,4.334,-43.8,4.334
2/13/2008,1.4573,3.065,4.34,-43.9,4.34
2/14/2008,1.4643,3.065,4.342,-44.5,4.342
2/15/2008,1.4682,3.07,4.355,-45.05,4.355
2/18/2008,1.4658,3.07,4.358,-45.2,4.358
2/19/2008,1.4726,3.07,4.36,-44.9,4.36
2/20/2008,1.4715,3.07813,4.366,-44.58,4.366
2/21/2008,1.4814,3.0925,4.373,-46.75,4.373
2/22/2008,1.4827,3.08,4.374,-46.75,4.374
2/25/2008,1.483,3.08938,4.379,-44.81,4.379
2/26/2008,1.4974,3.09,4.382,-45.11,4.382
2/27/2008,1.512,3.085,4.386,-45.64,4.386
2/28/2008,1.5193,3.07563,4.387,-48.85,4.387
2/29/2008,1.5179,3.0575,4.384,-49.65,4.384
3/3/2008,1.5204,3.01438,4.383,-52.11,4.383
3/4/2008,1.5217,3.00813,4.391,-52.84,4.391
3/5/2008,1.5265,3,4.401,-55.72,4.401
3/6/2008,1.538,2.99,4.429,-57.85,4.429
3/7/2008,1.5355,2.93875,4.497,-63.29,4.497
3/10/2008,1.5344,2.90125,4.558,-65.9,4.558
3/11/2008,1.5338,2.8675,4.597,-64,4.597
3/12/2008,1.5551,2.85,4.605,-66.09,4.605
3/13/2008,1.5635,2.8,4.606,-68.51,4.606
3/14/2008,1.5674,2.76375,4.617,-73.57,4.617
3/17/2008,1.573,2.57875,4.652,-76.02,4.652
3/18/2008,1.5625,2.54188,4.654,-76.65,4.654
3/19/2008,1.5626,2.59875,4.664,-76.5,4.664
3/20/2008,1.5428,2.60625,4.674,-73.8,4.674
3/21/2008,1.5432,2.60625,4.674,-73.8,4.674
3/24/2008,1.5423,2.60625,4.674,-73.71,4.674
3/25/2008,1.565,2.655,4.699,-72.88,4.699
3/26/2008,1.5845,2.67125,4.718,-73.09,4.718
3/27/2008,1.5779,2.69625,4.728,-67.21,4.728
3/28/2008,1.5796,2.6975,4.731,-65.23,4.731
3/31/2008,1.5788,2.68813,4.727,-66.4,4.727
4/1/2008,1.5614,2.68375,4.731,-65.5,4.731
4/2/2008,1.5686,2.7,4.736,-68.42,4.736
4/3/2008,1.5684,2.7275,4.741,-66.15,4.741
4/4/2008,1.5737,2.7275,4.741,-67.6,4.741
4/7/2008,1.5711,2.71,4.742,-67.53,4.742
4/8/2008,1.5712,2.71,4.742,-67.84,4.742
4/9/2008,1.5831,2.71563,4.744,-68.45,4.744
4/10/2008,1.5742,2.71,4.744,-70.1,4.744
4/11/2008,1.5808,2.71313,4.747,-71.69,4.747
4/14/2008,1.5832,2.70875,4.753,-71.85,4.753
4/15/2008,1.579,2.71594,4.764,-69.89,4.764
4/16/2008,1.5948,2.73375,4.774,-64.65,4.774
4/17/2008,1.5908,2.8175,4.784,-61.95,4.784
4/18/2008,1.5818,2.9075,4.794,-58.4,4.794
4/21/2008,1.5912,2.92,4.805,-61.2,4.805
4/22/2008,1.5991,2.92,4.82,-64.06,4.82
4/23/2008,1.5889,2.92,4.829,-64.67,4.829
4/24/2008,1.5682,2.90688,4.837,-64.85,4.837
4/25/2008,1.563,2.9125,4.847,-64.05,4.847
4/28/2008,1.5657,2.89938,4.848,-64.41,4.848
4/29/2008,1.5572,2.87281,4.857,-67.23,4.857
4/30/2008,1.5622,2.85,4.857,-66.18,4.857
5/1/2008,1.5474,2.78438,4.857,-66.85,4.857
5/2/2008,1.5424,2.77,4.855,-69.11,4.855
5/5/2008,1.5496,2.77,4.857,-68.77,4.857
5/6/2008,1.5533,2.7575,4.857,-69.83,4.857
5/7/2008,1.5392,2.73438,4.856,-73.15,4.856
5/8/2008,1.5393,2.71563,4.855,-72.6,4.855
5/9/2008,1.5482,2.685,4.855,-73.62,4.855
5/12/2008,1.5553,2.67813,4.857,-73.1,4.857
5/13/2008,1.5474,2.67563,4.856,-70.45,4.856
5/14/2008,1.5474,2.72,4.859,-71.2,4.859
5/15/2008,1.5448,2.71875,4.86,-72.25,4.86
5/16/2008,1.5577,2.695,4.859,-74.03,4.859
5/19/2008,1.551,2.6775,4.858,-74.35,4.858
5/20/2008,1.5646,2.6575,4.856,-76.93,4.856
5/21/2008,1.5795,2.63813,4.858,-78.7,4.858
5/22/2008,1.5733,2.63813,4.855,-76.58,4.855
5/23/2008,1.5762,2.64563,4.857,-76.25,4.857
5/26/2008,1.577,2.64563,4.857,-75.87,4.857
5/27/2008,1.5691,2.64438,4.857,-74.83,4.857
5/28/2008,1.5638,2.64938,4.857,-71.3,4.857
5/29/2008,1.5519,2.68188,4.86,-70.08,4.86
5/30/2008,1.5554,2.68063,4.864,-69.95,4.864
6/2/2008,1.5537,2.67625,4.865,-71.11,4.865
6/3/2008,1.5445,2.67313,4.864,-71.15,4.864
6/4/2008,1.544,2.67188,4.864,-71.49,4.864
